"DateTime","Tasa Representativa del Mercado (TRM)"
"2018-03-13 05:00:00",2851.84
"2018-03-14 05:00:00",2848.38
"2018-03-15 05:00:00",2845.76
"2018-03-16 05:00:00",2850.04
"2018-03-17 05:00:00",2852.48
"2018-03-18 05:00:00",2852.48
"2018-03-19 05:00:00",2852.48
"2018-03-20 05:00:00",2852.48
"2018-03-21 05:00:00",2866.92
"2018-03-22 05:00:00",2850.69
"2018-03-23 05:00:00",2857.88
"2018-03-24 05:00:00",2849.01
"2018-03-25 05:00:00",2849.01
"2018-03-26 05:00:00",2849.01
"2018-03-27 05:00:00",2816.33
"2018-03-28 05:00:00",2780.04
"2018-03-29 05:00:00",2780.47
"2018-03-30 05:00:00",2780.47
"2018-03-31 05:00:00",2780.47
"2018-04-01 05:00:00",2780.47
"2018-04-02 05:00:00",2780.47
"2018-04-03 05:00:00",2792.96
"2018-04-04 05:00:00",2778.27
"2018-04-05 05:00:00",2791.57
"2018-04-06 05:00:00",2787.36
"2018-04-07 05:00:00",2791.88
"2018-04-08 05:00:00",2791.88
"2018-04-09 05:00:00",2791.88
"2018-04-10 05:00:00",2781.95
"2018-04-11 05:00:00",2767.82
"2018-04-12 05:00:00",2733.24
"2018-04-13 05:00:00",2710.03
"2018-04-14 05:00:00",2705.34
"2018-04-15 05:00:00",2705.34
"2018-04-16 05:00:00",2705.34
"2018-04-17 05:00:00",2726.47
"2018-04-18 05:00:00",2725.66
"2018-04-19 05:00:00",2705.64
"2018-04-20 05:00:00",2724.47
"2018-04-21 05:00:00",2757.96
"2018-04-22 05:00:00",2757.96
"2018-04-23 05:00:00",2757.96
"2018-04-24 05:00:00",2799.45
"2018-04-25 05:00:00",2785.22
"2018-04-26 05:00:00",2820.29
"2018-04-27 05:00:00",2812.83
"2018-04-28 05:00:00",2806.28
"2018-04-29 05:00:00",2806.28
"2018-04-30 05:00:00",2806.28
"2018-05-01 05:00:00",2809.92
"2018-05-02 05:00:00",2809.92
"2018-05-03 05:00:00",2831.99
"2018-05-04 05:00:00",2857.85
"2018-05-05 05:00:00",2843.41
"2018-05-06 05:00:00",2843.41
"2018-05-07 05:00:00",2843.41
"2018-05-08 05:00:00",2817.2
"2018-05-09 05:00:00",2866
"2018-05-10 05:00:00",2859.51
"2018-05-11 05:00:00",2822.37
"2018-05-12 05:00:00",2824.05
"2018-05-13 05:00:00",2824.05
"2018-05-14 05:00:00",2824.05
"2018-05-15 05:00:00",2824.05
"2018-05-16 05:00:00",2889.87
"2018-05-17 05:00:00",2865.37
"2018-05-18 05:00:00",2886.23
"2018-05-19 05:00:00",2925.67
"2018-05-20 05:00:00",2925.67
"2018-05-21 05:00:00",2925.67
"2018-05-22 05:00:00",2897.37
"2018-05-23 05:00:00",2851.42
"2018-05-24 05:00:00",2863.24
"2018-05-25 05:00:00",2863.12
"2018-05-26 05:00:00",2887.16
"2018-05-27 05:00:00",2887.16
"2018-05-28 05:00:00",2887.16
"2018-05-29 05:00:00",2887.16
"2018-05-30 05:00:00",2893.82
"2018-05-31 05:00:00",2879.32
"2018-06-01 05:00:00",2889.32
"2018-06-02 05:00:00",2868.22
"2018-06-03 05:00:00",2868.22
"2018-06-04 05:00:00",2868.22
"2018-06-05 05:00:00",2868.22
"2018-06-06 05:00:00",2865.37
"2018-06-07 05:00:00",2828.42
"2018-06-08 05:00:00",2835.78
"2018-06-09 05:00:00",2855.8
"2018-06-10 05:00:00",2855.8
"2018-06-11 05:00:00",2855.8
"2018-06-12 05:00:00",2855.8
"2018-06-13 05:00:00",2857.11
"2018-06-14 05:00:00",2859.17
"2018-06-15 05:00:00",2859.78
"2018-06-16 05:00:00",2890.06
"2018-06-17 05:00:00",2890.06
"2018-06-18 05:00:00",2890.06
"2018-06-19 05:00:00",2919.14
"2018-06-20 05:00:00",2931.78
"2018-06-21 05:00:00",2916.49
"2018-06-22 05:00:00",2944.82
"2018-06-23 05:00:00",2918.22
"2018-06-24 05:00:00",2918.22
"2018-06-25 05:00:00",2918.22
"2018-06-26 05:00:00",2927.67
"2018-06-27 05:00:00",2924.1
"2018-06-28 05:00:00",2934.91
"2018-06-29 05:00:00",2945.09
"2018-06-30 05:00:00",2930.8
"2018-07-01 05:00:00",2930.8
"2018-07-02 05:00:00",2930.8
"2018-07-03 05:00:00",2930.8
"2018-07-04 05:00:00",2909.83
"2018-07-05 05:00:00",2909.83
"2018-07-06 05:00:00",2885.53
"2018-07-07 05:00:00",2867.94
"2018-07-08 05:00:00",2867.94
"2018-07-09 05:00:00",2867.94
"2018-07-10 05:00:00",2881.09
"2018-07-11 05:00:00",2872.62
"2018-07-12 05:00:00",2880.1
"2018-07-13 05:00:00",2882.02
"2018-07-14 05:00:00",2861.7
"2018-07-15 05:00:00",2861.7
"2018-07-16 05:00:00",2861.7
"2018-07-17 05:00:00",2868.96
"2018-07-18 05:00:00",2878.28
"2018-07-19 05:00:00",2876.93
"2018-07-20 05:00:00",2883.81
"2018-07-21 05:00:00",2883.81
"2018-07-22 05:00:00",2883.81
"2018-07-23 05:00:00",2883.81
"2018-07-24 05:00:00",2897.73
"2018-07-25 05:00:00",2898.36
"2018-07-26 05:00:00",2882.84
"2018-07-27 05:00:00",2886.21
"2018-07-28 05:00:00",2880.79
"2018-07-29 05:00:00",2880.79
"2018-07-30 05:00:00",2880.79
"2018-07-31 05:00:00",2875.72
"2018-08-01 05:00:00",2886.8
"2018-08-02 05:00:00",2892.62
"2018-08-03 05:00:00",2904.9
"2018-08-04 05:00:00",2898.99
"2018-08-05 05:00:00",2898.99
"2018-08-06 05:00:00",2898.99
"2018-08-07 05:00:00",2898.86
"2018-08-08 05:00:00",2898.86
"2018-08-09 05:00:00",2908.9
"2018-08-10 05:00:00",2919.44
"2018-08-11 05:00:00",2940.95
"2018-08-12 05:00:00",2940.95
"2018-08-13 05:00:00",2940.95
"2018-08-14 05:00:00",2983.93
"2018-08-15 05:00:00",3002.66
"2018-08-16 05:00:00",3046.76
"2018-08-17 05:00:00",3019.55
"2018-08-18 05:00:00",3024.02
"2018-08-19 05:00:00",3024.02
"2018-08-20 05:00:00",3024.02
"2018-08-21 05:00:00",3024.02
"2018-08-22 05:00:00",2990.78
"2018-08-23 05:00:00",2965.45
"2018-08-24 05:00:00",2980.64
"2018-08-25 05:00:00",2958.45
"2018-08-26 05:00:00",2958.45
"2018-08-27 05:00:00",2958.45
"2018-08-28 05:00:00",2934.31
"2018-08-29 05:00:00",2966
"2018-08-30 05:00:00",2999.57
"2018-08-31 05:00:00",3027.39
"2018-09-01 05:00:00",3053.14
"2018-09-02 05:00:00",3053.14
"2018-09-03 05:00:00",3053.14
"2018-09-04 05:00:00",3053.14
"2018-09-05 05:00:00",3088.47
"2018-09-06 05:00:00",3100.37
"2018-09-07 05:00:00",3089.47
"2018-09-08 05:00:00",3070.15
"2018-09-09 05:00:00",3070.15
"2018-09-10 05:00:00",3070.15
"2018-09-11 05:00:00",3069.49
"2018-09-12 05:00:00",3087.73
"2018-09-13 05:00:00",3055.01
"2018-09-14 05:00:00",3019.38
"2018-09-15 05:00:00",3026.05
"2018-09-16 05:00:00",3026.05
"2018-09-17 05:00:00",3026.05
"2018-09-18 05:00:00",3013.38
"2018-09-19 05:00:00",3007.03
"2018-09-20 05:00:00",3018.63
"2018-09-21 05:00:00",3014.18
"2018-09-22 05:00:00",3006.96
"2018-09-23 05:00:00",3006.96
"2018-09-24 05:00:00",3006.96
"2018-09-25 05:00:00",2991.9
"2018-09-26 05:00:00",3001.88
"2018-09-27 05:00:00",3000.14
"2018-09-28 05:00:00",2989.58
"2018-09-29 05:00:00",2972.18
"2018-09-30 05:00:00",2972.18
"2018-10-01 05:00:00",2972.18
"2018-10-02 05:00:00",2993.74
"2018-10-03 05:00:00",3005.5
"2018-10-04 05:00:00",3012.65
"2018-10-05 05:00:00",3028.16
"2018-10-06 05:00:00",3031.31
"2018-10-07 05:00:00",3031.31
"2018-10-08 05:00:00",3031.31
"2018-10-09 05:00:00",3031.31
"2018-10-10 05:00:00",3057.55
"2018-10-11 05:00:00",3090.3
"2018-10-12 05:00:00",3087.34
"2018-10-13 05:00:00",3088.78
"2018-10-14 05:00:00",3088.78
"2018-10-15 05:00:00",3088.78
"2018-10-16 05:00:00",3088.78
"2018-10-17 05:00:00",3055.93
"2018-10-18 05:00:00",3056.37
"2018-10-19 05:00:00",3088.47
"2018-10-20 05:00:00",3079.88
"2018-10-21 05:00:00",3079.88
"2018-10-22 05:00:00",3079.88
"2018-10-23 05:00:00",3087.58
"2018-10-24 05:00:00",3110.2
"2018-10-25 05:00:00",3149.7
"2018-10-26 05:00:00",3167.18
"2018-10-27 05:00:00",3185.26
"2018-10-28 05:00:00",3185.26
"2018-10-29 05:00:00",3185.26
"2018-10-30 05:00:00",3188.69
"2018-10-31 05:00:00",3202.44
"2018-11-01 05:00:00",3219.85
"2018-11-02 05:00:00",3193.8
"2018-11-03 05:00:00",3177.57
"2018-11-04 05:00:00",3177.57
"2018-11-05 05:00:00",3177.57
"2018-11-06 05:00:00",3177.57
"2018-11-07 05:00:00",3154.55
"2018-11-08 05:00:00",3140.25
"2018-11-09 05:00:00",3145.39
"2018-11-10 05:00:00",3176.89
"2018-11-11 05:00:00",3176.89
"2018-11-12 05:00:00",3176.89
"2018-11-13 05:00:00",3176.89
"2018-11-14 05:00:00",3197.2
"2018-11-15 05:00:00",3194.7
"2018-11-16 05:00:00",3198.29
"2018-11-17 05:00:00",3173.59
"2018-11-18 05:00:00",3173.59
"2018-11-19 05:00:00",3173.59
"2018-11-20 05:00:00",3178.81
"2018-11-21 05:00:00",3189.51
"2018-11-22 05:00:00",3196.26
"2018-11-23 05:00:00",3196.26
"2018-11-24 05:00:00",3223.95
"2018-11-25 05:00:00",3223.95
"2018-11-26 05:00:00",3223.95
"2018-11-27 05:00:00",3240.65
"2018-11-28 05:00:00",3250.56
"2018-11-29 05:00:00",3274.47
"2018-11-30 05:00:00",3240.02
"2018-12-01 05:00:00",3235.27
"2018-12-02 05:00:00",3235.27
"2018-12-03 05:00:00",3235.27
"2018-12-04 05:00:00",3196.15
"2018-12-05 05:00:00",3174.11
"2018-12-06 05:00:00",3162.29
"2018-12-07 05:00:00",3187.86
"2018-12-08 05:00:00",3153.29
"2018-12-09 05:00:00",3153.29
"2018-12-10 05:00:00",3153.29
"2018-12-11 05:00:00",3176.12
"2018-12-12 05:00:00",3184.7
"2018-12-13 05:00:00",3169.36
"2018-12-14 05:00:00",3178.4
"2018-12-15 05:00:00",3196.3
"2018-12-16 05:00:00",3196.3
"2018-12-17 05:00:00",3196.3
"2018-12-18 05:00:00",3188.66
"2018-12-19 05:00:00",3198.45
"2018-12-20 05:00:00",3216.55
"2018-12-21 05:00:00",3246.86
"2018-12-22 05:00:00",3285.34
"2018-12-23 05:00:00",3285.34
"2018-12-24 05:00:00",3285.34
"2018-12-25 05:00:00",3285.51
"2018-12-26 05:00:00",3285.51
"2018-12-27 05:00:00",3289.69
"2018-12-28 05:00:00",3275.01
"2018-12-29 05:00:00",3249.75
"2018-12-30 05:00:00",3249.75
"2018-12-31 05:00:00",3249.75
"2019-01-01 05:00:00",3249.75
"2019-01-02 05:00:00",3249.75
"2019-01-03 05:00:00",3250.01
"2019-01-04 05:00:00",3241.2
"2019-01-05 05:00:00",3208.56
"2019-01-06 05:00:00",3208.56
"2019-01-07 05:00:00",3208.56
"2019-01-08 05:00:00",3208.56
"2019-01-09 05:00:00",3164.75
"2019-01-10 05:00:00",3128.07
"2019-01-11 05:00:00",3136.49
"2019-01-12 05:00:00",3151.49
"2019-01-13 05:00:00",3151.49
"2019-01-14 05:00:00",3151.49
"2019-01-15 05:00:00",3143.22
"2019-01-16 05:00:00",3137.66
"2019-01-17 05:00:00",3124.96
"2019-01-18 05:00:00",3140.19
"2019-01-19 05:00:00",3120.56
"2019-01-20 05:00:00",3120.56
"2019-01-21 05:00:00",3120.56
"2019-01-22 05:00:00",3120.56
"2019-01-23 05:00:00",3136.59
"2019-01-24 05:00:00",3146.14
"2019-01-25 05:00:00",3160.52
"2019-01-26 05:00:00",3150.58
"2019-01-27 05:00:00",3150.58
"2019-01-28 05:00:00",3150.58
"2019-01-29 05:00:00",3167.86
"2019-01-30 05:00:00",3157.52
"2019-01-31 05:00:00",3163.46
"2019-02-01 05:00:00",3115.7
"2019-02-02 05:00:00",3102.61
"2019-02-03 05:00:00",3102.61
"2019-02-04 05:00:00",3102.61
"2019-02-05 05:00:00",3089.4
"2019-02-06 05:00:00",3094.05
"2019-02-07 05:00:00",3108.54
"2019-02-08 05:00:00",3110.46
"2019-02-09 05:00:00",3115.94
"2019-02-10 05:00:00",3115.94
"2019-02-11 05:00:00",3115.94
"2019-02-12 05:00:00",3132.61
"2019-02-13 05:00:00",3131.1
"2019-02-14 05:00:00",3135.56
"2019-02-15 05:00:00",3155.27
"2019-02-16 05:00:00",3141.4
"2019-02-17 05:00:00",3141.4
"2019-02-18 05:00:00",3141.4
"2019-02-19 05:00:00",3141.4
"2019-02-20 05:00:00",3118.36
"2019-02-21 05:00:00",3112.18
"2019-02-22 05:00:00",3119.42
"2019-02-23 05:00:00",3110.29
"2019-02-24 05:00:00",3110.29
"2019-02-25 05:00:00",3110.29
"2019-02-26 05:00:00",3101.41
"2019-02-27 05:00:00",3095.29
"2019-02-28 05:00:00",3072.01
"2019-03-01 05:00:00",3077.35
"2019-03-02 05:00:00",3091.49
"2019-03-03 05:00:00",3091.49
"2019-03-04 05:00:00",3091.49
"2019-03-05 05:00:00",3093.79
"2019-03-06 05:00:00",3099.12
"2019-03-07 05:00:00",3106.16
"2019-03-08 05:00:00",3120.04
"2019-03-09 05:00:00",3162.4
"2019-03-10 05:00:00",3162.4
"2019-03-11 05:00:00",3162.4
"2019-03-12 05:00:00",3168.35
"2019-03-13 05:00:00",3153.2
"2019-03-14 05:00:00",3145.53
"2019-03-15 05:00:00",3144.42
"2019-03-16 05:00:00",3123.28
"2019-03-17 05:00:00",3123.28
"2019-03-18 05:00:00",3123.28
"2019-03-19 05:00:00",3102.25
"2019-03-20 05:00:00",3095.39
"2019-03-21 05:00:00",3092.39
"2019-03-22 05:00:00",3082.45
"2019-03-23 05:00:00",3126.19
"2019-03-24 05:00:00",3126.19
"2019-03-25 05:00:00",3126.19
"2019-03-26 05:00:00",3126.19
"2019-03-27 05:00:00",3145.55
"2019-03-28 05:00:00",3186.43
"2019-03-29 05:00:00",3190.94
"2019-03-30 05:00:00",3174.79
"2019-03-31 05:00:00",3174.79
"2019-04-01 05:00:00",3174.79
"2019-04-02 05:00:00",3146.81
"2019-04-03 05:00:00",3143.36
"2019-04-04 05:00:00",3128.47
"2019-04-05 05:00:00",3132.78
"2019-04-06 05:00:00",3126.2
"2019-04-07 05:00:00",3126.2
"2019-04-08 05:00:00",3126.2
"2019-04-09 05:00:00",3115.22
"2019-04-10 05:00:00",3105.2
"2019-04-11 05:00:00",3095.66
"2019-04-12 05:00:00",3113.91
"2019-04-13 05:00:00",3109.32
"2019-04-14 05:00:00",3109.32
"2019-04-15 05:00:00",3109.32
"2019-04-16 05:00:00",3136.69
"2019-04-17 05:00:00",3160.87
"2019-04-18 05:00:00",3160.48
"2019-04-19 05:00:00",3160.48
"2019-04-20 05:00:00",3160.48
"2019-04-21 05:00:00",3160.48
"2019-04-22 05:00:00",3160.48
"2019-04-23 05:00:00",3149.99
"2019-04-24 05:00:00",3177.94
"2019-04-25 05:00:00",3213.23
"2019-04-26 05:00:00",3237.98
"2019-04-27 05:00:00",3227.79
"2019-04-28 05:00:00",3227.79
"2019-04-29 05:00:00",3227.79
"2019-04-30 05:00:00",3247.72
"2019-05-01 05:00:00",3233.97
"2019-05-02 05:00:00",3233.97
"2019-05-03 05:00:00",3262.17
"2019-05-04 05:00:00",3240.44
"2019-05-05 05:00:00",3240.44
"2019-05-06 05:00:00",3240.44
"2019-05-07 05:00:00",3254.03
"2019-05-08 05:00:00",3288.81
"2019-05-09 05:00:00",3290.12
"2019-05-10 05:00:00",3293.62
"2019-05-11 05:00:00",3274.3
"2019-05-12 05:00:00",3274.3
"2019-05-13 05:00:00",3274.3
"2019-05-14 05:00:00",3299.01
"2019-05-15 05:00:00",3285.14
"2019-05-16 05:00:00",3295.51
"2019-05-17 05:00:00",3290.27
"2019-05-18 05:00:00",3313.72
"2019-05-19 05:00:00",3313.72
"2019-05-20 05:00:00",3313.72
"2019-05-21 05:00:00",3342.21
"2019-05-22 05:00:00",3344.45
"2019-05-23 05:00:00",3340.96
"2019-05-24 05:00:00",3368.76
"2019-05-25 05:00:00",3358.84
"2019-05-26 05:00:00",3358.84
"2019-05-27 05:00:00",3358.84
"2019-05-28 05:00:00",3358.84
"2019-05-29 05:00:00",3362.48
"2019-05-30 05:00:00",3375.29
"2019-05-31 05:00:00",3357.82
"2019-06-01 05:00:00",3377.16
"2019-06-02 05:00:00",3377.16
"2019-06-03 05:00:00",3377.16
"2019-06-04 05:00:00",3377.16
"2019-06-05 05:00:00",3306.37
"2019-06-06 05:00:00",3296.87
"2019-06-07 05:00:00",3288.69
"2019-06-08 05:00:00",3274.72
"2019-06-09 05:00:00",3274.72
"2019-06-10 05:00:00",3274.72
"2019-06-11 05:00:00",3257.06
"2019-06-12 05:00:00",3249.56
"2019-06-13 05:00:00",3264.47
"2019-06-14 05:00:00",3266.72
"2019-06-15 05:00:00",3270.7
"2019-06-16 05:00:00",3270.7
"2019-06-17 05:00:00",3270.7
"2019-06-18 05:00:00",3286.63
"2019-06-19 05:00:00",3264.98
"2019-06-20 05:00:00",3248.91
"2019-06-21 05:00:00",3202.01
"2019-06-22 05:00:00",3191.17
"2019-06-23 05:00:00",3191.17
"2019-06-24 05:00:00",3191.17
"2019-06-25 05:00:00",3191.17
"2019-06-26 05:00:00",3187.15
"2019-06-27 05:00:00",3177.94
"2019-06-28 05:00:00",3197.23
"2019-06-29 05:00:00",3205.67
"2019-06-30 05:00:00",3205.67
"2019-07-01 05:00:00",3205.67
"2019-07-02 05:00:00",3205.67
"2019-07-03 05:00:00",3211.06
"2019-07-04 05:00:00",3206.92
"2019-07-05 05:00:00",3206.92
"2019-07-06 05:00:00",3217.18
"2019-07-07 05:00:00",3217.18
"2019-07-08 05:00:00",3217.18
"2019-07-09 05:00:00",3207.66
"2019-07-10 05:00:00",3223.67
"2019-07-11 05:00:00",3212.91
"2019-07-12 05:00:00",3197.5
"2019-07-13 05:00:00",3190.33
"2019-07-14 05:00:00",3190.33
"2019-07-15 05:00:00",3190.33
"2019-07-16 05:00:00",3190.66
"2019-07-17 05:00:00",3199.72
"2019-07-18 05:00:00",3189.21
"2019-07-19 05:00:00",3183.01
"2019-07-20 05:00:00",3169.51
"2019-07-21 05:00:00",3169.51
"2019-07-22 05:00:00",3169.51
"2019-07-23 05:00:00",3177.76
"2019-07-24 05:00:00",3188.01
"2019-07-25 05:00:00",3194.67
"2019-07-26 05:00:00",3213.09
"2019-07-27 05:00:00",3233.26
"2019-07-28 05:00:00",3233.26
"2019-07-29 05:00:00",3233.26
"2019-07-30 05:00:00",3262.81
"2019-07-31 05:00:00",3296.85
"2019-08-01 05:00:00",3291.79
"2019-08-02 05:00:00",3329.23
"2019-08-03 05:00:00",3365.78
"2019-08-04 05:00:00",3365.78
"2019-08-05 05:00:00",3365.78
"2019-08-06 05:00:00",3459.47
"2019-08-07 05:00:00",3431.28
"2019-08-08 05:00:00",3431.28
"2019-08-09 05:00:00",3394.61
"2019-08-10 05:00:00",3382.71
"2019-08-11 05:00:00",3382.71
"2019-08-12 05:00:00",3382.71
"2019-08-13 05:00:00",3436.26
"2019-08-14 05:00:00",3407.76
"2019-08-15 05:00:00",3449.27
"2019-08-16 05:00:00",3447.76
"2019-08-17 05:00:00",3441.4
"2019-08-18 05:00:00",3441.4
"2019-08-19 05:00:00",3441.4
"2019-08-20 05:00:00",3441.4
"2019-08-21 05:00:00",3420.99
"2019-08-22 05:00:00",3385.28
"2019-08-23 05:00:00",3376.99
"2019-08-24 05:00:00",3399.95
"2019-08-25 05:00:00",3399.95
"2019-08-26 05:00:00",3399.95
"2019-08-27 05:00:00",3432.85
"2019-08-28 05:00:00",3457.89
"2019-08-29 05:00:00",3477.53
"2019-08-30 05:00:00",3464.15
"2019-08-31 05:00:00",3427.29
"2019-09-01 05:00:00",3427.29
"2019-09-02 05:00:00",3427.29
"2019-09-03 05:00:00",3427.29
"2019-09-04 05:00:00",3438.61
"2019-09-05 05:00:00",3401.04
"2019-09-06 05:00:00",3377.39
"2019-09-07 05:00:00",3361.7
"2019-09-08 05:00:00",3361.7
"2019-09-09 05:00:00",3361.7
"2019-09-10 05:00:00",3368.8
"2019-09-11 05:00:00",3373.75
"2019-09-12 05:00:00",3372.48
"2019-09-13 05:00:00",3359.2
"2019-09-14 05:00:00",3356.15
"2019-09-15 05:00:00",3356.15
"2019-09-16 05:00:00",3356.15
"2019-09-17 05:00:00",3364.43
"2019-09-18 05:00:00",3380.92
"2019-09-19 05:00:00",3377.79
"2019-09-20 05:00:00",3377.72
"2019-09-21 05:00:00",3402.32
"2019-09-22 05:00:00",3402.32
"2019-09-23 05:00:00",3402.32
"2019-09-24 05:00:00",3437.78
"2019-09-25 05:00:00",3438.66
"2019-09-26 05:00:00",3451.02
"2019-09-27 05:00:00",3435.71
"2019-09-28 05:00:00",3462.01
"2019-09-29 05:00:00",3462.01
"2019-09-30 05:00:00",3462.01
"2019-10-01 05:00:00",3477.45
"2019-10-02 05:00:00",3491.29
"2019-10-03 05:00:00",3497.34
"2019-10-04 05:00:00",3467.6
"2019-10-05 05:00:00",3430.28
"2019-10-06 05:00:00",3430.28
"2019-10-07 05:00:00",3430.28
"2019-10-08 05:00:00",3445.76
"2019-10-09 05:00:00",3452.57
"2019-10-10 05:00:00",3454.56
"2019-10-11 05:00:00",3458.42
"2019-10-12 05:00:00",3431.46
"2019-10-13 05:00:00",3431.46
"2019-10-14 05:00:00",3431.46
"2019-10-15 05:00:00",3431.46
"2019-10-16 05:00:00",3451.33
"2019-10-17 05:00:00",3459.55
"2019-10-18 05:00:00",3465.35
"2019-10-19 05:00:00",3428.63
"2019-10-20 05:00:00",3428.63
"2019-10-21 05:00:00",3428.63
"2019-10-22 05:00:00",3442.78
"2019-10-23 05:00:00",3430.3
"2019-10-24 05:00:00",3409.29
"2019-10-25 05:00:00",3387.72
"2019-10-26 05:00:00",3395.25
"2019-10-27 05:00:00",3395.25
"2019-10-28 05:00:00",3395.25
"2019-10-29 05:00:00",3382.19
"2019-10-30 05:00:00",3380.9
"2019-10-31 05:00:00",3389.94
"2019-11-01 05:00:00",3383.29
"2019-11-02 05:00:00",3339.19
"2019-11-03 05:00:00",3339.19
"2019-11-04 05:00:00",3339.19
"2019-11-05 05:00:00",3339.19
"2019-11-06 05:00:00",3318.47
"2019-11-07 05:00:00",3319.64
"2019-11-08 05:00:00",3327.02
"2019-11-09 05:00:00",3341.01
"2019-11-10 05:00:00",3341.01
"2019-11-11 05:00:00",3341.01
"2019-11-12 05:00:00",3341.01
"2019-11-13 05:00:00",3384.21
"2019-11-14 05:00:00",3441.89
"2019-11-15 05:00:00",3452.67
"2019-11-16 05:00:00",3421.26
"2019-11-17 05:00:00",3421.26
"2019-11-18 05:00:00",3421.26
"2019-11-19 05:00:00",3447.74
"2019-11-20 05:00:00",3434.49
"2019-11-21 05:00:00",3445.95
"2019-11-22 05:00:00",3440.66
"2019-11-23 05:00:00",3410.77
"2019-11-24 05:00:00",3410.77
"2019-11-25 05:00:00",3410.77
"2019-11-26 05:00:00",3433.94
"2019-11-27 05:00:00",3469.01
"2019-11-28 05:00:00",3502.92
"2019-11-29 05:00:00",3502.92
"2019-11-30 05:00:00",3522.48
"2019-12-01 05:00:00",3522.48
"2019-12-02 05:00:00",3522.48
"2019-12-03 05:00:00",3508.39
"2019-12-04 05:00:00",3506.67
"2019-12-05 05:00:00",3478.57
"2019-12-06 05:00:00",3459.97
"2019-12-07 05:00:00",3430.31
"2019-12-08 05:00:00",3430.31
"2019-12-09 05:00:00",3430.31
"2019-12-10 05:00:00",3418.48
"2019-12-11 05:00:00",3418.61
"2019-12-12 05:00:00",3387.73
"2019-12-13 05:00:00",3372.23
"2019-12-14 05:00:00",3374.29
"2019-12-15 05:00:00",3374.29
"2019-12-16 05:00:00",3374.29
"2019-12-17 05:00:00",3364.24
"2019-12-18 05:00:00",3347.86
"2019-12-19 05:00:00",3329.98
"2019-12-20 05:00:00",3322.38
"2019-12-21 05:00:00",3325.47
"2019-12-22 05:00:00",3325.47
"2019-12-23 05:00:00",3325.47
"2019-12-24 05:00:00",3316.92
"2019-12-25 05:00:00",3305.84
"2019-12-26 05:00:00",3305.84
"2019-12-27 05:00:00",3281.4
"2019-12-28 05:00:00",3294.05
"2019-12-29 05:00:00",3294.05
"2019-12-30 05:00:00",3294.05
"2019-12-31 05:00:00",3277.14
"2020-01-01 05:00:00",3277.14
"2020-01-02 05:00:00",3277.14
"2020-01-03 05:00:00",3258.84
"2020-01-04 05:00:00",3262.05
"2020-01-05 05:00:00",3262.05
"2020-01-06 05:00:00",3262.05
"2020-01-07 05:00:00",3262.05
"2020-01-08 05:00:00",3264.26
"2020-01-09 05:00:00",3254.42
"2020-01-10 05:00:00",3253.89
"2020-01-11 05:00:00",3272.62
"2020-01-12 05:00:00",3272.62
"2020-01-13 05:00:00",3272.62
"2020-01-14 05:00:00",3288.05
"2020-01-15 05:00:00",3278.83
"2020-01-16 05:00:00",3296.74
"2020-01-17 05:00:00",3313.4
"2020-01-18 05:00:00",3320.77
"2020-01-19 05:00:00",3320.77
"2020-01-20 05:00:00",3320.77
"2020-01-21 05:00:00",3320.77
"2020-01-22 05:00:00",3347.91
"2020-01-23 05:00:00",3337.77
"2020-01-24 05:00:00",3353.76
"2020-01-25 05:00:00",3366.01
"2020-01-26 05:00:00",3366.01
"2020-01-27 05:00:00",3366.01
"2020-01-28 05:00:00",3398.4
"2020-01-29 05:00:00",3392.6
"2020-01-30 05:00:00",3395.1
"2020-01-31 05:00:00",3411.45
"2020-02-01 05:00:00",3423.24
"2020-02-02 05:00:00",3423.24
"2020-02-03 05:00:00",3423.24
"2020-02-04 05:00:00",3401.56
"2020-02-05 05:00:00",3368.87
"2020-02-06 05:00:00",3355.44
"2020-02-07 05:00:00",3378.43
"2020-02-08 05:00:00",3408.35
"2020-02-09 05:00:00",3408.35
"2020-02-10 05:00:00",3408.35
"2020-02-11 05:00:00",3440.96
"2020-02-12 05:00:00",3432.89
"2020-02-13 05:00:00",3394.8
"2020-02-14 05:00:00",3385.11
"2020-02-15 05:00:00",3378.29
"2020-02-16 05:00:00",3378.29
"2020-02-17 05:00:00",3378.29
"2020-02-18 05:00:00",3378.29
"2020-02-19 05:00:00",3410.24
"2020-02-20 05:00:00",3400.98
"2020-02-21 05:00:00",3403.5
"2020-02-22 05:00:00",3398.05
"2020-02-23 05:00:00",3398.05
"2020-02-24 05:00:00",3398.05
"2020-02-25 05:00:00",3431.6
"2020-02-26 05:00:00",3425.22
"2020-02-27 05:00:00",3441.88
"2020-02-28 05:00:00",3507.11
"2020-02-29 05:00:00",3539.86
"2020-03-01 05:00:00",3539.86
"2020-03-02 05:00:00",3539.86
"2020-03-03 05:00:00",3512.17
"2020-03-04 05:00:00",3455.56
"2020-03-05 05:00:00",3458.45
"2020-03-06 05:00:00",3522.41
"2020-03-07 05:00:00",3584.58
"2020-03-08 05:00:00",3584.58
"2020-03-09 05:00:00",3584.58
"2020-03-10 05:00:00",3803.6
"2020-03-11 05:00:00",3780.39
"2020-03-12 05:00:00",3835.15
"2020-03-13 05:00:00",4034.66
"2020-03-14 05:00:00",3941.92
"2020-03-15 05:00:00",3941.92
"2020-03-16 05:00:00",3941.92
